x;y;theta;steering_v;driving_v
0.104932; 0.200017; 0.302546; 0.621561; 0.0267008
0.104955; 0.200017; 0.303395; 0.580164; 0.0269322
0.104961; 0.200017; 0.303706; 0.566825; 0.0205149
0.104977; 0.200017; 0.304404; 0.55088; 0.0234253
0.104979; 0.200017; 0.30455; 0.545514; 0.00976497
0.104979; 0.200017; 0.30455; 0.537388; 0
0.104996; 0.200017; 0.305041; 0.519143; 0.0342114
0.104998; 0.200017; 0.305221; 0.504577; 0.0132443
0.104999; 0.200017; 0.305366; 0.501971; 0.0104443
0.105; 0.200017; 0.305447; 0.493538; 0.00617953
0.105021; 0.200018; 0.306177; 0.47468; 0.0292822
0.105023; 0.200018; 0.306331; 0.469927; 0.0124164
0.105026; 0.200018; 0.306525; 0.465634; 0.015106
0.105027; 0.200018; 0.306646; 0.457968; 0.00939348
0.10503; 0.200018; 0.306833; 0.453062; 0.014934
0.105035; 0.200018; 0.307171; 0.450455; 0.013828
0.105038; 0.200018; 0.307353; 0.445396; 0.0167278
0.105044; 0.200018; 0.307743; 0.442022; 0.0160782
0.105046; 0.200018; 0.307879; 0.440029; 0.010992
0.105046; 0.200018; 0.307879; 0.440029; 0
0.105049; 0.200018; 0.308083; 0.440029; 0.0188082
0.105051; 0.200018; 0.308213; 0.43497; 0.00981167
0.105052; 0.200018; 0.308342; 0.433743; 0.012098
0.105053; 0.200018; 0.308452; 0.433283; 0.00931918
0.105054; 0.200018; 0.308563; 0.432517; 0.00925337
0.105065; 0.200018; 0.309074; 0.430983; 0.0214235
0.105069; 0.200018; 0.30935; 0.430217; 0.0121383
0.105069; 0.200018; 0.309398; 0.430063; 0.00413525
0.105071; 0.200018; 0.309551; 0.430063; 0.0127114
0.105071; 0.200018; 0.309551; 0.42945; 0
0.105072; 0.200018; 0.309678; 0.429297; 0.0105504
0.105075; 0.200018; 0.309868; 0.429144; 0.0174071
0.105076; 0.200018; 0.309916; 0.429144; 0.00408218
0.105077; 0.200018; 0.310037; 0.429144; 0.0104061
0.105077; 0.200018; 0.310092; 0.429144; 0.00443457
0.105085; 0.200018; 0.310532; 0.429144; 0.0187594
0.105092; 0.200018; 0.310904; 0.429144; 0.0168934
0.105092; 0.200018; 0.311013; 0.429144; 0.0082323
0.105093; 0.200018; 0.311103; 0.429144; 0.00852312
0.105093; 0.200018; 0.311151; 0.429144; 0.00405671
0.105093; 0.200018; 0.311151; 0.429144; 0
0.105097; 0.200018; 0.311349; 0.429144; 0.019307
0.105099; 0.200018; 0.311476; 0.429144; 0.0107818
0.105099; 0.200018; 0.311553; 0.429144; 0.00663594
0.105101; 0.200018; 0.311696; 0.429144; 0.0115715
0.105102; 0.200018; 0.311802; 0.429144; 0.00880333
0.105115; 0.200018; 0.312352; 0.429144; 0.0235124
0.105115; 0.200018; 0.312436; 0.429144; 0.00715603
0.105116; 0.200018; 0.312518; 0.429144; 0.00760182
0.105117; 0.200018; 0.312634; 0.429144; 0.00978195
0.105118; 0.200018; 0.312722; 0.429144; 0.00760182
0.105126; 0.200018; 0.313159; 0.429144; 0.018269
0.105139; 0.200018; 0.313692; 0.429144; 0.0241131
0.105139; 0.200018; 0.313791; 0.429144; 0.00816437
0.105141; 0.200018; 0.313931; 0.429144; 0.0116819
0.105145; 0.200018; 0.314141; 0.429144; 0.0173986
0.105145; 0.200018; 0.314205; 0.429144; 0.00551721
0.105148; 0.200018; 0.314392; 0.429144; 0.0151081
0.105148; 0.200018; 0.314459; 0.429144; 0.00588658
0.105153; 0.200018; 0.314674; 0.429144; 0.021035
0.10516; 0.200018; 0.315106; 0.429144; 0.0180249
0.105166; 0.200018; 0.315465; 0.429144; 0.0150508
0.105172; 0.200018; 0.315723; 0.429144; 0.025045
0.105173; 0.200018; 0.315793; 0.429144; 0.00598211
0.105176; 0.200018; 0.315976; 0.429144; 0.0152822
0.105177; 0.200018; 0.316124; 0.429144; 0.0124652
0.105177; 0.200018; 0.316124; 0.429144; 0
0.105179; 0.200018; 0.316275; 0.429144; 0.0126032
0.105189; 0.200018; 0.316608; 0.429144; 0.0281698
0.10519; 0.200018; 0.316704; 0.429144; 0.00918969
0.105192; 0.200018; 0.316857; 0.429144; 0.0125353
0.105193; 0.200018; 0.316969; 0.429144; 0.00983078
0.105213; 0.200018; 0.317659; 0.429144; 0.0289043
0.105214; 0.200018; 0.31779; 0.429144; 0.0127008
0.105216; 0.200018; 0.31795; 0.429144; 0.0133525
0.105218; 0.200018; 0.318073; 0.429144; 0.0101471
0.105218; 0.200018; 0.318154; 0.429144; 0.00704564
0.105226; 0.200018; 0.318463; 0.429144; 0.0252509
0.105228; 0.200018; 0.318612; 0.429144; 0.0129492
0.10523; 0.200018; 0.318779; 0.429144; 0.0134247
0.105236; 0.200018; 0.31915; 0.429144; 0.0167979
0.105241; 0.200018; 0.31939; 0.429144; 0.0204385
0.105259; 0.200018; 0.320038; 0.429144; 0.0269853
0.105259; 0.200018; 0.320075; 0.429144; 0.00308658
0.10526; 0.200018; 0.320183; 0.429144; 0.0105228
0.105267; 0.200018; 0.320464; 0.429144; 0.0234423
0.10527; 0.200018; 0.320657; 0.429144; 0.0166111
0.105273; 0.200018; 0.320872; 0.429144; 0.0170887
0.105274; 0.200018; 0.320949; 0.429144; 0.00668688
0.105276; 0.200018; 0.321101; 0.429144; 0.0127751
0.105279; 0.200018; 0.321298; 0.429144; 0.0166981
0.105281; 0.200018; 0.321455; 0.429144; 0.0132528
0.105297; 0.200018; 0.322041; 0.429144; 0.0259536
0.105305; 0.200018; 0.322487; 0.429144; 0.0189462
0.105308; 0.200018; 0.322676; 0.429144; 0.0161886
0.10531; 0.200018; 0.322808; 0.429144; 0.0125989
0.105311; 0.200018; 0.322923; 0.429144; 0.00970129
0.105314; 0.200018; 0.323116; 0.429144; 0.0160464
0.105315; 0.200018; 0.323228; 0.429144; 0.00956967
0.105317; 0.200018; 0.323382; 0.429604; 0.0125268
0.10532; 0.200018; 0.323572; 0.430523; 0.0163415
0.105324; 0.200018; 0.323879; 0.432517; 0.0128664
0.105324; 0.200018; 0.323917; 0.43405; 0.00357058
0.10536; 0.200019; 0.324849; 0.436963; 0.0387096
0.105362; 0.200019; 0.325004; 0.438649; 0.0129343
0.105363; 0.200019; 0.32509; 0.438649; 0.00704776
0.105363; 0.200019; 0.32509; 0.439416; 0
0.105382; 0.200019; 0.325579; 0.443096; 0.0399302
0.105383; 0.200019; 0.3257; 0.444476; 0.00967369
0.105386; 0.200019; 0.325871; 0.445089; 0.013896
0.105386; 0.200019; 0.325871; 0.446009; 0
0.105429; 0.200019; 0.326906; 0.452295; 0.0413865
0.10543; 0.200019; 0.327018; 0.453981; 0.0103997
0.105448; 0.200019; 0.327695; 0.458274; 0.0267242
0.105449; 0.200019; 0.327823; 0.459348; 0.00996239
0.10545; 0.200019; 0.327904; 0.461188; 0.00647672
0.105456; 0.200019; 0.328159; 0.463641; 0.0230284
0.105459; 0.200019; 0.328372; 0.46548; 0.0165516
0.105462; 0.200019; 0.328554; 0.467627; 0.0135202
0.105464; 0.200019; 0.328716; 0.46916; 0.0131233
0.105465; 0.200019; 0.328852; 0.469927; 0.0104252
0.105469; 0.200019; 0.329092; 0.472227; 0.017993
0.105484; 0.200019; 0.329706; 0.475293; 0.0234529
0.105486; 0.200019; 0.32986; 0.478206; 0.0137007
0.105486; 0.200019; 0.329903; 0.479739; 0.00315876
0.105488; 0.200019; 0.330079; 0.483726; 0.0135181
0.105496; 0.200019; 0.330394; 0.488632; 0.0234763
0.105497; 0.200019; 0.330531; 0.489398; 0.0102532
0.105502; 0.200019; 0.330795; 0.492618; 0.0196616
0.105504; 0.200019; 0.330921; 0.498598; 0.0102171
0.105505; 0.200019; 0.331059; 0.501357; 0.0104018
0.105509; 0.200019; 0.331293; 0.50519; 0.0166026
0.10551; 0.200019; 0.331383; 0.50841; 0.00662532
0.105531; 0.200019; 0.332159; 0.517763; 0.0273865
0.105537; 0.200019; 0.332448; 0.526809; 0.0199927
0.105538; 0.200019; 0.332578; 0.531408; 0.010077
0.105541; 0.200019; 0.332776; 0.537541; 0.01355
0.105543; 0.200019; 0.332973; 0.543214; 0.0130957
0.105546; 0.200019; 0.333181; 0.549653; 0.0138259
0.105549; 0.200019; 0.333376; 0.554406; 0.0132294
0.105551; 0.200019; 0.333548; 0.557626; 0.013102
0.105567; 0.20002; 0.334254; 0.566672; 0.023247
0.105573; 0.20002; 0.334685; 0.574491; 0.0138196
0.105578; 0.20002; 0.334949; 0.581851; 0.0170378
0.105579; 0.20002; 0.33509; 0.586604; 0.00880333
0.105579; 0.20002; 0.335145; 0.588903; 0.00400576
0.105581; 0.20002; 0.335291; 0.593656; 0.00923214
0.105581; 0.20002; 0.335395; 0.597336; 0.00639181
0.105582; 0.20002; 0.335466; 0.599789; 0.00442608
0.105582; 0.20002; 0.335573; 0.603469; 0.00646186
0.105582; 0.20002; 0.33562; 0.605462; 0.00334132
0.105583; 0.20002; 0.335704; 0.607762; 0.00513298
0.105584; 0.20002; 0.335897; 0.611135; 0.00589295
0.105584; 0.20002; 0.335943; 0.612515; 0.00277665
0.105584; 0.20002; 0.335984; 0.613281; 0.00248795
0.105584; 0.20002; 0.336026; 0.614354; 0.00252828
0.105584; 0.20002; 0.336061; 0.615274; 0.0021865
0.105584; 0.20002; 0.336066; 0.615428; 0.000343897
0.105585; 0.20002; 0.336093; 0.616194; 0.00157089
0.105585; 0.20002; 0.336146; 0.617114; 0.00171948
0.105585; 0.20002; 0.336155; 0.617421; 0.000509477
0.105585; 0.20002; 0.336163; 0.617421; 0.000242001
0.105585; 0.20002; 0.336162; 0.617421; -7.42987e-05
0.105585; 0.20002; 0.336115; 0.616808; -0.00290402
0.105585; 0.20002; 0.33605; 0.615121; -0.00380834
0.105585; 0.20002; 0.336015; 0.612668; -0.00220136
0.105585; 0.20002; 0.335933; 0.609142; -0.00495042
0.105586; 0.20002; 0.335852; 0.607148; -0.00499287
0.105586; 0.20002; 0.335787; 0.605002; -0.00459803
0.105587; 0.20002; 0.335711; 0.602702; -0.00459166
0.105597; 0.200019; 0.335124; 0.592276; -0.0183603
0.105608; 0.200019; 0.334572; 0.58461; -0.0185938
0.105608; 0.200019; 0.334454; 0.578478; -0.00777801
0.10561; 0.200019; 0.334327; 0.574645; -0.00811342
0.105614; 0.200019; 0.334074; 0.568205; -0.0163606
0.105614; 0.200019; 0.333987; 0.564219; -0.00576982
0.105619; 0.200019; 0.333718; 0.557166; -0.0178529
0.10562; 0.200019; 0.333586; 0.55318; -0.00871842
0.105621; 0.200019; 0.333469; 0.54766; -0.00913662
0.105625; 0.200019; 0.333244; 0.545054; -0.0150911
0.105627; 0.200019; 0.333058; 0.536928; -0.012427
0.105629; 0.200019; 0.332886; 0.530488; -0.0123888
0.105647; 0.200019; 0.33216; 0.521289; -0.0250259
0.105648; 0.200019; 0.332051; 0.518376; -0.00873753
0.105651; 0.200019; 0.331833; 0.513776; -0.0148045
0.105652; 0.200019; 0.331718; 0.51117; -0.00886914
0.105655; 0.200019; 0.331522; 0.509023; -0.0139958
0.105668; 0.200019; 0.330918; 0.501664; -0.022003
0.105669; 0.200019; 0.330808; 0.500438; -0.00816437
0.105681; 0.200019; 0.330263; 0.496145; -0.0213641
0.105684; 0.200019; 0.330065; 0.493845; -0.0143163
0.105686; 0.200019; 0.329908; 0.492771; -0.0118305
0.105687; 0.200019; 0.32979; 0.491392; -0.00911539
0.105687; 0.200019; 0.32972; 0.490778; -0.00578044
0.105691; 0.200019; 0.329504; 0.489245; -0.0158766
0.105694; 0.200019; 0.329286; 0.487712; -0.0165198
0.105705; 0.200019; 0.328759; 0.485719; -0.0197316
0.105734; 0.200019; 0.327871; 0.481886; -0.0334472
0.105736; 0.200019; 0.327732; 0.480659; -0.0104952
0.105738; 0.200019; 0.327575; 0.479279; -0.0135287
0.105741; 0.200019; 0.327354; 0.477746; -0.0163139
0.105743; 0.200019; 0.327225; 0.476979; -0.0100834
0.105747; 0.200019; 0.326995; 0.476213; -0.0174008
0.105748; 0.200019; 0.326851; 0.474526; -0.0110365
0.105749; 0.200019; 0.326739; 0.473606; -0.00982017
0.105753; 0.200019; 0.326513; 0.47284; -0.0176831
0.10577; 0.200019; 0.325857; 0.469927; -0.0254017
0.105774; 0.200019; 0.325627; 0.468547; -0.0176003
0.105783; 0.200019; 0.325162; 0.466707; -0.0181607
0.105786; 0.200019; 0.324964; 0.46548; -0.0174942
0.10579; 0.200019; 0.324737; 0.464561; -0.017371
0.105794; 0.200019; 0.324514; 0.464254; -0.0177001
0.105794; 0.200019; 0.324433; 0.463947; -0.00644276
0.105798; 0.200019; 0.324204; 0.462261; -0.0175918
0.105801; 0.200019; 0.324049; 0.462261; -0.0139469
0.105803; 0.200019; 0.323872; 0.462261; -0.014104
0.105805; 0.200019; 0.323742; 0.462261; -0.0103551
0.10583; 0.200019; 0.322935; 0.462107; -0.0313434
0.10585; 0.200019; 0.322218; 0.462107; -0.0280552
0.105851; 0.200019; 0.322086; 0.462107; -0.0105759
0.105854; 0.200019; 0.321906; 0.462107; -0.0142951
0.105855; 0.200019; 0.32179; 0.461954; -0.0101195
0.105861; 0.200019; 0.321519; 0.461647; -0.0213619
0.105862; 0.200019; 0.321405; 0.461494; -0.00996239
0.105864; 0.200019; 0.321256; 0.461341; -0.0106459
0.105866; 0.200019; 0.321097; 0.461034; -0.0138153
0.105885; 0.200018; 0.320404; 0.460574; -0.0275988
0.105889; 0.200018; 0.320182; 0.460268; -0.0174517
0.105907; 0.200018; 0.319505; 0.459041; -0.02686
0.105908; 0.200018; 0.319374; 0.458428; -0.0102086
0.10591; 0.200018; 0.319223; 0.457814; -0.0140467
0.105914; 0.200018; 0.319005; 0.456588; -0.0170569
0.105916; 0.200018; 0.318871; 0.455975; -0.010733
0.105918; 0.200018; 0.318704; 0.455208; -0.0131551
0.105922; 0.200018; 0.318487; 0.454288; -0.0174517
0.105923; 0.200018; 0.318376; 0.453981; -0.0101895
0.105925; 0.200018; 0.318199; 0.453368; -0.0140955
0.105928; 0.200018; 0.318025; 0.452602; -0.0140488
0.105941; 0.200018; 0.317437; 0.451528; -0.0235548
0.105965; 0.200018; 0.31667; 0.449075; -0.0310123
0.105967; 0.200018; 0.316506; 0.448309; -0.0131487
0.105968; 0.200018; 0.316429; 0.448002; -0.00693313
0.105968; 0.200018; 0.316352; 0.447695; -0.00629416
0.105977; 0.200018; 0.316024; 0.446622; -0.0267348
0.105978; 0.200018; 0.315908; 0.446009; -0.00949113
0.105982; 0.200018; 0.315702; 0.445702; -0.0164094
0.105983; 0.200018; 0.315585; 0.445242; -0.010198
0.105984; 0.200018; 0.315467; 0.444782; -0.0102681
0.105986; 0.200018; 0.315299; 0.444322; -0.0135882
0.10599; 0.200018; 0.315081; 0.443709; -0.0173732
0.105992; 0.200018; 0.314925; 0.443249; -0.013344
0.106006; 0.200018; 0.31434; 0.442329; -0.0237034
0.10601; 0.200018; 0.314132; 0.442022; -0.0166556
0.106011; 0.200018; 0.314026; 0.441716; -0.0100643
0.106013; 0.200018; 0.313862; 0.441563; -0.0133589
0.106015; 0.200018; 0.313696; 0.441256; -0.0138832
0.106034; 0.200018; 0.313016; 0.440949; -0.0276837
0.106035; 0.200018; 0.312917; 0.440796; -0.00955269
0.106059; 0.200018; 0.312144; 0.440643; -0.0315133
0.10606; 0.200018; 0.312058; 0.440489; -0.00712418
0.106062; 0.200018; 0.311887; 0.440336; -0.0140573
0.106068; 0.200018; 0.31163; 0.440336; -0.0208185
0.106069; 0.200018; 0.311509; 0.440183; -0.00998575
0.106071; 0.200018; 0.311337; 0.440029; -0.0143842
0.106073; 0.200018; 0.311185; 0.440029; -0.013516
0.106077; 0.200018; 0.310984; 0.440029; -0.0165686
0.106091; 0.200018; 0.310403; 0.439876; -0.0242023
0.106093; 0.200018; 0.310243; 0.439876; -0.0128919
0.106105; 0.200018; 0.309725; 0.439876; -0.0230963
0.106107; 0.200018; 0.309559; 0.439876; -0.01324
0.106109; 0.200018; 0.309399; 0.439876; -0.0134926
0.106113; 0.200018; 0.309193; 0.439876; -0.0171248
0.106115; 0.200018; 0.309029; 0.439876; -0.013066
0.106116; 0.200018; 0.308915; 0.439876; -0.00969492
0.106119; 0.200018; 0.308726; 0.439876; -0.0171227
0.106121; 0.200018; 0.308597; 0.439876; -0.010612
0.106122; 0.200018; 0.308476; 0.439876; -0.0102405
0.106129; 0.200018; 0.308066; 0.439876; -0.0167533
0.106129; 0.200018; 0.307986; 0.439876; -0.00677816
0.106129; 0.200018; 0.307986; 0.439876; 0
0.106129; 0.200018; 0.307986; 0.439876; 0
0.106129; 0.200018; 0.307986; 0.439876; 0
0.106194; 0.200017; 0.307102; 0.440183; -0.0734984
0.106195; 0.200017; 0.307011; 0.440489; -0.00744473
0.1062; 0.200017; 0.306774; 0.440949; -0.0196425
0.106216; 0.200017; 0.306157; 0.442022; -0.0266754
0.106217; 0.200017; 0.306037; 0.442482; -0.0100516
0.106219; 0.200017; 0.3058; 0.442789; -0.00961425
0.106228; 0.200017; 0.30548; 0.443709; -0.0259876
0.106231; 0.200017; 0.305304; 0.444169; -0.0164752
0.106233; 0.200017; 0.305137; 0.444629; -0.0138535
0.106236; 0.200017; 0.30493; 0.445089; -0.016628
0.106239; 0.200017; 0.304758; 0.445549; -0.0136964
0.106241; 0.200017; 0.3046; 0.446009; -0.0131212
0.106242; 0.200017; 0.304465; 0.446315; -0.0106905
0.106259; 0.200017; 0.30384; 0.446929; -0.0268133
0.10626; 0.200017; 0.303718; 0.447235; -0.00990296
0.106264; 0.200017; 0.303511; 0.447542; -0.0166917
0.106265; 0.200017; 0.303393; 0.447695; -0.00978195
0.106269; 0.200017; 0.303176; 0.448002; -0.0168318
0.106272; 0.200017; 0.302986; 0.448309; -0.0163309
0.106272; 0.200017; 0.302908; 0.448309; -0.00704989
0.10629; 0.200017; 0.302239; 0.449075; -0.0265883
0.106293; 0.200017; 0.302036; 0.449688; -0.0166302
0.106307; 0.200016; 0.301444; 0.450608; -0.023886
0.106309; 0.200016; 0.301315; 0.451528; -0.0102617
0.106309; 0.200016; 0.301241; 0.451988; -0.00668264
0.106316; 0.200016; 0.300949; 0.453521; -0.0239008
0.10632; 0.200016; 0.300733; 0.454441; -0.0170887
0.106321; 0.200016; 0.300605; 0.455668; -0.0102171
0.106322; 0.200016; 0.300481; 0.456895; -0.00976073
0.106326; 0.200016; 0.300265; 0.458888; -0.016696
0.106327; 0.200016; 0.300158; 0.460114; -0.00980106
0.106329; 0.200016; 0.299993; 0.461494; -0.0131487
0.106333; 0.200016; 0.299773; 0.463334; -0.0170144
0.10635; 0.200016; 0.299126; 0.465787; -0.0257116
0.106351; 0.200016; 0.299014; 0.466554; -0.00971615
0.106353; 0.200016; 0.298826; 0.467474; -0.0131763
0.106357; 0.200016; 0.2986; 0.468547; -0.0171312
0.106359; 0.200016; 0.29845; 0.469313; -0.013257
0.10636; 0.200016; 0.298319; 0.46962; -0.00994117
0.106363; 0.200016; 0.298146; 0.470233; -0.0137346
0.106365; 0.200016; 0.297993; 0.47054; -0.0134311
0.106376; 0.200016; 0.297455; 0.471153; -0.0207824
0.106382; 0.200016; 0.297186; 0.471307; -0.0208928
0.106403; 0.200016; 0.296431; 0.47284; -0.0288895
0.106404; 0.200016; 0.296392; 0.47284; -0.0029677
0.106404; 0.200016; 0.296298; 0.47284; -0.00738954
0.106407; 0.200016; 0.296114; 0.472993; -0.0139682
0.106416; 0.200016; 0.295778; 0.472993; -0.0283099
0.10642; 0.200016; 0.295555; 0.472993; -0.0174092
0.106422; 0.200016; 0.295417; 0.472993; -0.0102193
0.106439; 0.200016; 0.294748; 0.473146; -0.0263591
0.106441; 0.200016; 0.294592; 0.473146; -0.013465
0.106461; 0.200016; 0.293883; 0.4733; -0.0274417
0.106463; 0.200016; 0.293704; 0.4733; -0.0136073
0.106466; 0.200016; 0.293532; 0.4733; -0.0136009
0.106467; 0.200016; 0.293395; 0.4733; -0.0103403
0.106471; 0.200016; 0.293177; 0.4733; -0.0170866
0.106472; 0.200016; 0.293059; 0.4733; -0.0101556
0.106473; 0.200016; 0.292924; 0.4733; -0.0102511
0.106497; 0.200016; 0.292137; 0.4733; -0.0306493
0.106499; 0.200016; 0.291996; 0.4733; -0.0104018
0.106513; 0.200016; 0.291416; 0.4733; -0.0242596
0.106513; 0.200016; 0.291416; 0.4733; 0
0.10652; 0.200016; 0.291112; 0.4733; -0.0240813
0.10652; 0.200016; 0.291112; 0.4733; 0
0.106536; 0.200016; 0.290648; 0.4733; -0.0346657
0.106539; 0.200016; 0.290493; 0.4733; -0.0138387
0.106543; 0.200016; 0.290234; 0.4733; -0.0178126
0.10655; 0.200016; 0.28983; 0.4733; -0.0165453
0.106573; 0.200015; 0.289067; 0.4733; -0.0310208
0.106575; 0.200015; 0.288919; 0.4733; -0.010215
0.10658; 0.200015; 0.288653; 0.4733; -0.0203833
0.106581; 0.200015; 0.288568; 0.4733; -0.00720697
0.106583; 0.200015; 0.288395; 0.4733; -0.0133653
0.106589; 0.200015; 0.288125; 0.4733; -0.0203897
0.106589; 0.200015; 0.288035; 0.4733; -0.00706474
0.106618; 0.200015; 0.287166; 0.4733; -0.0332327
0.106637; 0.200015; 0.286504; 0.4733; -0.02762
0.106637; 0.200015; 0.286504; 0.4733; 0
0.10664; 0.200015; 0.286291; 0.4733; -0.0169571
0.10664; 0.200015; 0.286291; 0.4733; 0
0.106652; 0.200015; 0.285905; 0.4733; -0.0306493
0.106652; 0.200015; 0.285905; 0.4733; 0
0.106652; 0.200015; 0.285905; 0.4733; 0
0.106652; 0.200015; 0.285905; 0.4733; 0
0.106698; 0.200015; 0.28481; 0.4733; -0.041792
0.106717; 0.200015; 0.284317; 0.4733; -0.0387075
0.106719; 0.200015; 0.284139; 0.4733; -0.0136795
0.10672; 0.200015; 0.284064; 0.4733; -0.0064279
0.106727; 0.200015; 0.283753; 0.4733; -0.0243233
0.106728; 0.200015; 0.283715; 0.4733; -0.00287642
0.10673; 0.200015; 0.283453; 0.4733; -0.010007
0.10673; 0.200015; 0.283453; 0.4733; 0
0.106824; 0.200014; 0.281885; 0.4733; -0.0598253
0.10683; 0.200014; 0.281613; 0.4733; -0.0203876
0.106832; 0.200014; 0.281432; 0.4733; -0.0136901
0.106833; 0.200014; 0.281312; 0.4733; -0.00984988
0.106833; 0.200014; 0.281312; 0.4733; 0
0.106833; 0.200014; 0.281312; 0.4733; 0
0.106834; 0.200014; 0.281197; 0.4733; -0.00972039
0.106859; 0.200013; 0.280638; 0.472227; -0.0440676
0.106869; 0.200013; 0.280144; 0.471613; -0.0205043
0.106875; 0.200013; 0.279845; 0.469773; -0.0198802
0.106877; 0.200013; 0.279699; 0.469313; -0.0132973
0.106878; 0.200013; 0.279565; 0.4687; -0.0104761
0.106879; 0.200013; 0.279479; 0.468087; -0.00661471
0.10688; 0.200013; 0.279345; 0.467474; -0.0104146
0.10689; 0.200013; 0.278992; 0.46594; -0.027828
0.106891; 0.200013; 0.278901; 0.465174; -0.00684609
0.106917; 0.200013; 0.278092; 0.461341; -0.032114
0.106919; 0.200013; 0.277936; 0.459808; -0.0136476
0.106944; 0.200013; 0.27714; 0.456588; -0.0316343
0.106945; 0.200013; 0.277044; 0.454135; -0.00761668
0.10695; 0.200013; 0.276788; 0.451988; -0.0206954
0.106951; 0.200013; 0.276711; 0.450915; -0.0072749
0.106952; 0.200013; 0.276579; 0.449995; -0.0101407
0.106956; 0.200013; 0.276376; 0.448769; -0.0171227
0.106959; 0.200013; 0.276156; 0.447389; -0.0173137
0.106961; 0.200013; 0.276031; 0.446622; -0.0103127
0.106964; 0.200013; 0.275818; 0.445855; -0.0173074
0.106978; 0.200013; 0.275257; 0.444322; -0.0243912
0.106979; 0.200013; 0.275135; 0.443402; -0.00996027
0.106983; 0.200013; 0.274922; 0.442636; -0.01718
0.106986; 0.200013; 0.274718; 0.441563; -0.0169295
0.106989; 0.200013; 0.274548; 0.440643; -0.013828
0.10699; 0.200013; 0.274436; 0.440183; -0.0106863
0.106991; 0.200013; 0.274314; 0.439876; -0.010232
0.10701; 0.200013; 0.273623; 0.439569; -0.0278153
0.107014; 0.200013; 0.27341; 0.439569; -0.0177616
0.107027; 0.200013; 0.272856; 0.439569; -0.0238669
0.107031; 0.200013; 0.272625; 0.439416; -0.0170547
0.107032; 0.200013; 0.272513; 0.439416; -0.010544
0.107033; 0.200013; 0.272432; 0.439416; -0.00676543
0.107038; 0.200013; 0.272182; 0.439416; -0.0207315
0.10704; 0.200013; 0.272041; 0.439416; -0.012945
0.107042; 0.200013; 0.27186; 0.439416; -0.0133058
0.107052; 0.200013; 0.271393; 0.439416; -0.0206954
0.107056; 0.200013; 0.271177; 0.439416; -0.0176512
0.107071; 0.200013; 0.270563; 0.439416; -0.0249813
0.107075; 0.200013; 0.27035; 0.439416; -0.0181395
0.107079; 0.200013; 0.270129; 0.439416; -0.0176555
0.10708; 0.200013; 0.270039; 0.439416; -0.0076188
0.107085; 0.200013; 0.269775; 0.439416; -0.0218311
0.107086; 0.200013; 0.269734; 0.439416; -0.00375739
0.107089; 0.200013; 0.269531; 0.439416; -0.0168318
0.107091; 0.200013; 0.269361; 0.439416; -0.0140679
0.107114; 0.200013; 0.268638; 0.439416; -0.031439
0.107116; 0.200013; 0.268476; 0.439416; -0.0131487
0.107119; 0.200013; 0.268312; 0.439416; -0.0138705
0.107121; 0.200013; 0.268151; 0.439416; -0.0133589
0.107123; 0.200013; 0.267976; 0.439416; -0.0140021
0.107124; 0.200013; 0.267856; 0.439416; -0.00977771
0.107128; 0.200013; 0.267656; 0.439416; -0.0170547
0.107128; 0.200013; 0.267575; 0.439416; -0.00737892
0.107132; 0.200013; 0.267368; 0.439416; -0.0167766
0.107155; 0.200012; 0.266623; 0.439416; -0.0308467
0.107156; 0.200012; 0.266483; 0.439416; -0.00626869
0.107164; 0.200012; 0.266158; 0.439416; -0.0268218
0.107167; 0.200012; 0.26599; 0.439416; -0.0134375
0.107168; 0.200012; 0.265876; 0.439416; -0.00968855
0.107173; 0.200012; 0.265627; 0.439416; -0.0200055
0.107175; 0.200012; 0.26546; 0.439416; -0.0135563
0.107177; 0.200012; 0.265306; 0.439416; -0.0130044
0.107186; 0.200012; 0.264839; 0.439416; -0.0203536
0.10719; 0.200012; 0.264642; 0.439416; -0.0164412
0.107206; 0.200012; 0.264025; 0.439416; -0.0267709
0.107209; 0.200012; 0.263834; 0.439416; -0.013896
0.107211; 0.200012; 0.26369; 0.439416; -0.0138854
0.107212; 0.200012; 0.263571; 0.439416; -0.0101365
0.107214; 0.200012; 0.263434; 0.439416; -0.0109665
0.107215; 0.200012; 0.263302; 0.439416; -0.0106353
0.107216; 0.200012; 0.263172; 0.439416; -0.010871
0.107224; 0.200012; 0.262859; 0.439416; -0.0256628
0.107227; 0.200012; 0.26269; 0.439416; -0.0139682
0.107231; 0.200012; 0.262466; 0.439416; -0.0180312
0.107232; 0.200012; 0.262353; 0.439416; -0.0105865
0.107236; 0.200012; 0.26214; 0.439416; -0.0176449
0.107237; 0.200012; 0.262016; 0.439416; -0.0103509
0.107247; 0.200012; 0.261513; 0.439416; -0.0205616
0.107252; 0.200012; 0.261294; 0.439416; -0.0210032
0.107253; 0.200012; 0.261172; 0.439416; -0.00990508
0.107257; 0.200012; 0.260958; 0.439416; -0.0172033
0.107259; 0.200012; 0.260799; 0.439416; -0.0133377
0.10726; 0.200012; 0.260675; 0.439416; -0.010128
0.107264; 0.200012; 0.260481; 0.439416; -0.0165092
0.107265; 0.200012; 0.260359; 0.439416; -0.00994541
0.107286; 0.200012; 0.259662; 0.439416; -0.0299742
0.107287; 0.200012; 0.259545; 0.439416; -0.00940197
