x;y;theta
0.78965;-1.87773;-2.11547
0.778195;-1.87598;-2.1226
0.764383;-1.87375;-2.13121
0.750698;-1.87142;-2.13974
0.742594;-1.86999;-2.1448
0.713833;-1.86456;-2.1628
0.702614;-1.86229;-2.16984
0.702614;-1.86229;-2.16984
0.67975;-1.85742;-2.18422
0.662735;-1.85357;-2.19495
0.651757;-1.85098;-2.20189
0.640458;-1.84824;-2.20904
0.614786;-1.84168;-2.22533
0.606353;-1.83943;-2.2307
0.606353;-1.83943;-2.2307
0.606353;-1.83943;-2.2307
0.606353;-1.83943;-2.2307
0.606353;-1.83943;-2.2307
0.650593;-1.85071;-2.20262
0.650593;-1.85071;-2.20262
0.628024;-1.84512;-2.21692
0.622602;-1.84373;-2.22036
0.622602;-1.84373;-2.22036
0.622602;-1.84373;-2.22036
0.614397;-1.84158;-2.22558
0.614397;-1.84158;-2.22558
0.614397;-1.84158;-2.22558
0.614397;-1.84158;-2.22558
0.614397;-1.84158;-2.22558
0.614397;-1.84158;-2.22558
0.624709;-1.84427;-2.21903
0.624709;-1.84427;-2.21903
0.605582;-1.83922;-2.23119
0.605582;-1.83922;-2.23119
0.564062;-1.8274;-2.25774
0.539124;-1.81972;-2.27379
0.525347;-1.81529;-2.28269
0.513667;-1.81143;-2.29026
0.504957;-1.80848;-2.29591
0.496847;-1.80569;-2.30118
0.48875;-1.80286;-2.30646
0.475223;-1.79802;-2.3153
0.464603;-1.79412;-2.32225
0.454087;-1.79018;-2.32916
0.440643;-1.78502;-2.33802
0.421813;-1.77756;-2.35047
0.416821;-1.77554;-2.35379
0.403049;-1.76985;-2.36295
0.387383;-1.76321;-2.37341
0.376497;-1.75848;-2.38071
0.370792;-1.75596;-2.38455
0.354712;-1.74873;-2.39539
0.343629;-1.74361;-2.4029
0.335404;-1.73976;-2.40848
0.327245;-1.73587;-2.41404
0.327245;-1.73587;-2.41404
0.283429;-1.71406;-2.44415
0.272885;-1.70856;-2.45146
0.272885;-1.70856;-2.45146
0.248913;-1.69569;-2.46819
0.240603;-1.6911;-2.47403
0.227638;-1.68383;-2.48317
0.217269;-1.67789;-2.49052
0.207285;-1.67208;-2.49762
0.199633;-1.66757;-2.50309
0.189303;-1.66138;-2.51049
0.176043;-1.65328;-2.52005
0.163657;-1.64556;-2.52903
0.158633;-1.64238;-2.53268
0.141217;-1.63125;-2.54538
0.126246;-1.62155;-2.55631
0.116145;-1.61497;-2.56367
0.101268;-1.60543;-2.57439
0.0891688;-1.59763;-2.58309
0.0740935;-1.58802;-2.59382
0.0645448;-1.58196;-2.60058
0.0595708;-1.57879;-2.60409
0.0422355;-1.56779;-2.61627
0.0347678;-1.56301;-2.62152
0.0191836;-1.553;-2.63244
0.00968166;-1.54683;-2.63911
0.00709777;-1.54513;-2.64093
-0.00475728;-1.53735;-2.64926
-0.0166315;-1.52951;-2.65759
-0.0261777;-1.52311;-2.66431
-0.0401846;-1.51362;-2.67419
-0.0542649;-1.50387;-2.6842
-0.0635494;-1.49735;-2.69082
-0.0706515;-1.4923;-2.6959
-0.0824842;-1.48379;-2.70441
-0.0894017;-1.47873;-2.7094
-0.0943391;-1.4751;-2.71298
-0.103582;-1.46823;-2.71969
-0.124649;-1.4522;-2.73513
-0.136275;-1.44313;-2.74372
-0.154706;-1.42842;-2.75747
-0.159374;-1.42463;-2.76098
-0.166149;-1.41908;-2.76609
-0.172878;-1.4135;-2.77118
-0.195198;-1.39479;-2.78812
-0.206395;-1.38518;-2.79669
-0.219804;-1.37352;-2.807
-0.219804;-1.37352;-2.807
-0.241449;-1.35426;-2.82379
-0.249973;-1.34651;-2.83046
-0.260838;-1.33652;-2.839
-0.263157;-1.33438;-2.84082
-0.267288;-1.33058;-2.84405
-0.284682;-1.31439;-2.85772
-0.291147;-1.30832;-2.8628
-0.310803;-1.29002;-2.87806
-0.315247;-1.28584;-2.88152
-0.323652;-1.27784;-2.88811
-0.323652;-1.27784;-2.88811
-0.345196;-1.25806;-2.90439
-0.357807;-1.24633;-2.91393
-0.364049;-1.24055;-2.91862
-0.374764;-1.23059;-2.92665
-0.394453;-1.21283;-2.94094
-0.394453;-1.21283;-2.94094
-0.407667;-1.20148;-2.95008
-0.429237;-1.18316;-2.96472
-0.435717;-1.17767;-2.96908
-0.441923;-1.17247;-2.9732
-0.452894;-1.16355;-2.98026
-0.461425;-1.15675;-2.98564
-0.47233;-1.14812;-2.99243
-0.479186;-1.14295;-2.99651
-0.479186;-1.14295;-2.99651
-0.504021;-1.12618;-3.00987
-0.524855;-1.11353;-3.01998
-0.534354;-1.10806;-3.02436
-0.541364;-1.10423;-3.02744
-0.548793;-1.10042;-3.03052
-0.560784;-1.09514;-3.03488
-0.56809;-1.09218;-3.03736
-0.580862;-1.08779;-3.04114
-0.598309;-1.08297;-3.04548
-0.618412;-1.07904;-3.04935
-0.62564;-1.0778;-3.05061
-0.630626;-1.07709;-3.05138
-0.643037;-1.0753;-3.05331
-0.643037;-1.0753;-3.05331
-0.65521;-1.07469;-3.05443
-0.667813;-1.07452;-3.05527
-0.688058;-1.07469;-3.05631
-0.705852;-1.0754;-3.05685
-0.718666;-1.07604;-3.05714
-0.739279;-1.07818;-3.05689
-0.74702;-1.07908;-3.05672
-0.760242;-1.08093;-3.05625
-0.768063;-1.0821;-3.05591
-0.778207;-1.08376;-3.05539
-0.791219;-1.08606;-3.05461
-0.796358;-1.087;-3.05429
-0.796358;-1.087;-3.05429
-0.829648;-1.09461;-3.0512
-0.842823;-1.09777;-3.0499
-0.861301;-1.10251;-3.0479
-0.869319;-1.10463;-3.04699
-0.874377;-1.10598;-3.04642
-0.887485;-1.10951;-3.04491
-0.897566;-1.11224;-3.04375
-0.910046;-1.11565;-3.0423
-0.927801;-1.12054;-3.04025
-0.927801;-1.12054;-3.04025
-0.957849;-1.12889;-3.03677
-0.9706;-1.13247;-3.0353
-0.975713;-1.13391;-3.0347
-0.990593;-1.13812;-3.03298
-1.00094;-1.14106;-3.03178
-1.0083;-1.14317;-3.03093
-1.01605;-1.14539;-3.03003
-1.02618;-1.1483;-3.02885
-1.0365;-1.15129;-3.02766
-1.06249;-1.15886;-3.02464
-1.07017;-1.16111;-3.02374
-1.0881;-1.1664;-3.02166
-1.09815;-1.16939;-3.02049
-1.11377;-1.17405;-3.01867
-1.12123;-1.17629;-3.0178
-1.12889;-1.17859;-3.01691
-1.13406;-1.18015;-3.01631
-1.13938;-1.18176;-3.01569
-1.15449;-1.18635;-3.01393
-1.1799;-1.19413;-3.01097
-1.18503;-1.19571;-3.01037
-1.21111;-1.2038;-3.00732
-1.22406;-1.20785;-3.00581
-1.232;-1.21036;-3.00487
-1.2423;-1.21366;-3.00363
-1.24729;-1.21528;-3.00302
-1.26036;-1.2196;-3.00138
-1.26817;-1.22219;-3.0004
-1.28337;-1.22736;-2.99843
-1.29126;-1.23009;-2.99738
-1.29624;-1.23182;-2.99672
-1.30683;-1.23556;-2.99527
-1.33297;-1.24508;-2.99157
-1.34096;-1.24805;-2.99041
-1.35382;-1.25292;-2.9885
-1.36156;-1.25589;-2.98733
-1.36699;-1.25799;-2.98651
-1.38206;-1.26395;-2.98414
-1.39956;-1.27105;-2.98132
-1.40956;-1.27519;-2.97966
-1.43215;-1.28505;-2.97564
-1.43687;-1.28713;-2.97478
-1.44931;-1.29277;-2.97247
-1.45926;-1.29739;-2.97055
-1.46885;-1.30191;-2.96868
-1.47873;-1.30661;-2.96673
-1.48897;-1.3116;-2.96465
-1.49836;-1.31628;-2.96269
-1.50568;-1.31999;-2.96113
-1.51583;-1.32515;-2.95897
-1.52989;-1.33262;-2.95579
-1.54657;-1.34182;-2.95184
-1.55612;-1.34721;-2.94952
-1.56076;-1.34985;-2.94838
-1.57498;-1.35828;-2.94471
-1.58186;-1.36247;-2.94287
-1.59349;-1.36971;-2.93968
-1.60021;-1.37399;-2.93779
-1.62069;-1.38758;-2.93173
-1.62269;-1.38892;-2.93113
-1.63393;-1.39662;-2.92769
-1.64293;-1.40287;-2.9249
-1.64293;-1.40287;-2.9249
-1.6653;-1.41884;-2.91777
-1.67201;-1.42391;-2.91548
-1.68062;-1.43057;-2.91245
-1.68732;-1.43582;-2.91006
-1.71688;-1.45972;-2.89919
-1.72083;-1.46303;-2.89769
-1.72939;-1.47023;-2.89442
-1.73539;-1.47532;-2.89211
-1.74347;-1.48221;-2.889
-1.75615;-1.49312;-2.8841
-1.75816;-1.49486;-2.88332
-1.77903;-1.51307;-2.8752
-1.79734;-1.5293;-2.86803
-1.80349;-1.5348;-2.86561
-1.81152;-1.54203;-2.86244
-1.81732;-1.54728;-2.86015
-1.82343;-1.55283;-2.85773
-1.83523;-1.56364;-2.85304
-1.84117;-1.56911;-2.85067
-1.86658;-1.59284;-2.84048
-1.87075;-1.59678;-2.8388
-1.88061;-1.60616;-2.83481
-1.89028;-1.61542;-2.83089
-1.89628;-1.62121;-2.82844
-1.90204;-1.62678;-2.82609
-1.90608;-1.63071;-2.82444
-1.90608;-1.63071;-2.82444
-1.92554;-1.64982;-2.81645
-1.93165;-1.65589;-2.81392
-1.93545;-1.65967;-2.81235
-1.93932;-1.66355;-2.81075
-1.96079;-1.68524;-2.8018
-1.96079;-1.68524;-2.8018
-1.97988;-1.70486;-2.79378
-1.98355;-1.70866;-2.79223
-1.9932;-1.71873;-2.78814
-2.0009;-1.72682;-2.78487
-2.00829;-1.73464;-2.78171
-2.0238;-1.75121;-2.77506
-2.03131;-1.75931;-2.77182
-2.0425;-1.77149;-2.76698
-2.0425;-1.77149;-2.76698
-2.05566;-1.78596;-2.76124
-2.06662;-1.79813;-2.75644
-2.07207;-1.80423;-2.75404
-2.08134;-1.81467;-2.74995
-2.08849;-1.82278;-2.74678
-2.09552;-1.83081;-2.74366
-2.09903;-1.83484;-2.74209
-2.10619;-1.8431;-2.73889
-2.11908;-1.85809;-2.73309
-2.12825;-1.86887;-2.72894
-2.13723;-1.87952;-2.72486
-2.13723;-1.87952;-2.72486
-2.15295;-1.89839;-2.71765
-2.16171;-1.90904;-2.7136
-2.1651;-1.91317;-2.71203
-2.17552;-1.92599;-2.70718
-2.18402;-1.93653;-2.7032
